"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"66",0.121514797207788,0.00510261696983823,0.0894629250170693,0.567602344189371,0.00819963323936991,0.0305997866301733,0.00788290933333334,0.0139098090603708,0.0822450688183514,0.00667911618374741,0.0118200464267484,0.00773931939210798,0.0222617801665679,0.00923603832309448,0.0157438090420683
"67",0.134713852778279,0.00478354707498493,0.100997870305121,0.596082719597865,0.0100416071491656,0.021961278853855,0.0111263592663188,0.014568189894076,0.0353271628627891,0.00455724358125336,0.00230398432151131,0.00959312905138379,0.024033784406908,0.00926754062595435,0.0206417302305346
"68",0.0964776117332158,0.00910454457968249,0.247035681177509,0.461664780728671,0.0149253565893046,0.015216916350538,0.0108850509670075,0.0233507440564958,0.0423338141215686,0.00817489300262536,0.00448473056879789,0.00933733415728288,0.0249734494265318,0.00891107443784198,0.0231240181029267
"69",0.105629587279177,0.00812289150328075,0.246244043547638,0.461318553770576,0.00823397363549979,0.0109409932405004,0.014586618157257,0.0123312875156642,0.0160962751753136,0.0129553291891744,0.00612453031409476,0.0211152369152714,0.023746098424247,0.0216614884230187,0.0308930929092873
"70",0.132151897262192,0.00402568014076923,0.136232209220104,0.441967733060609,0.00683919112232223,0.0253098055970759,0.0151534937174833,0.0135241095213287,0.111417883222114,0.0088304374821151,0.00540385201586491,0.0194536035994544,0.0235771706234952,0.0089408743710348,0.0471720590440372
"71",0.101508566459984,0.00384908886063739,0.120891577707708,0.523060782575431,0.00638298690866941,0.0183042666342976,0.0121536033973043,0.0088189059508438,0.148770604828243,0.0122206694201321,0.00214718375135093,0.00963745777365435,0.00800933303958795,0.00907378929384359,0.0151711833983119
"72",0.111872551442361,0.00779367699797474,0.143362526081493,0.575176746440334,0.0164116065989981,0.0169566160299306,0.022009007712399,0.0095394342645367,0.0512341258035151,0.00440442986718551,0.00658456689930627,0.00598153741104898,0.0080656598018472,0.0089598925567524,0.011647622092318
"73",0.103969164439466,0.00923382616940889,0.101745545607563,0.604676387309993,0.00800145994802315,0.0111902519848149,0.0114795724168477,0.00701325251403378,0.0947956183679587,0.00544577603725304,0.00372066239995415,0.00529836996503223,0.0101450041031292,0.00590174680620654,0.0173833619303162
"74",0.0595408882473385,0.00487477613416033,0.113107198920112,0.653393259790834,0.00706104041902407,0.0063899387860235,0.00782193109372529,0.019639226182932,0.0183014051026814,0.0179360771169241,0.0152794217244772,0.0250538536650625,0.00760201118104983,0.0121620943780718,0.0318368772575837
"75",0.0850080831091211,0.00997250908169068,0.101736555965198,0.582625593598442,0.00948784440158215,0.0125223390701131,0.00380937735029745,0.0297468446358641,0.0268034738574295,0.0170874536338925,0.0247162272286099,0.0332183846558764,0.00658337118239348,0.00916670019368775,0.0475152420358011
"76",0.0379042780589614,0.0061843456856699,0.0954617457111312,0.629753920154274,0.00845164414040819,0.0139556708284873,0.0061607943062804,0.0244493750409759,0.019998692248429,0.0160091031110634,0.0399203473071548,0.0177259441355152,0.0100957436930318,0.0119598059663628,0.0619685896122549
"77",0.0747713232975852,0.0170430323422364,0.112213876924792,0.582509108092843,0.0170915176471757,0.0146082232429803,0.00938546783863114,0.0244687991006443,0.0203106182144491,0.0233122461241601,0.0101725864387144,0.0262141701986125,0.0080228490931561,0.0224768742320404,0.0373993072119797
"78",0.0699533573467452,0.00392912113241192,0.0532466256595474,0.667170351051542,0.00649249856640167,0.0160903779450231,0.0049861879236436,0.00836452899302821,0.0422224291328634,0.0153386617133172,0.0166656201273192,0.0455857353268828,0.00681448440160488,0.014200549810157,0.0289394708695122
"79",0.104291471296067,0.011648197284106,0.0386383198117902,0.545868371592148,0.0126832591652488,0.0195117835186182,0.00792666209734672,0.0115265149004185,0.0656179325103719,0.030622157093683,0.00801787812530685,0.0217443374538425,0.0230696932425054,0.0528704195463444,0.0459630023622016
"80",0.0591864782143466,0.00511102099503775,0.0539419852690652,0.764510601941487,0.00834085463856743,0.00821056933703251,0.00569510976764835,0.00659982382152673,0.0081990037969357,0.00688946424228782,0.0140067861783749,0.0265636127345365,0.00727773530097062,0.00607443343197802,0.0193925203302049
"81",0.0824573338851642,0.0153102967085585,0.0994131955818765,0.639101421227219,0.0108230979716585,0.0148494129105217,0.00857883349555949,0.01355638005653,0.0311629148720412,0.00820219304867564,0.0164072853293314,0.00944631294837308,0.0145102104834744,0.0109580402038087,0.0252230712772074
"82",0.0422932343160684,0.00421791715023939,0.0726597161846076,0.245134132825215,0.00523995235424368,0.0150272373994116,0.0146291456682782,0.00592567182231299,0.00816387709952273,0.00795391429549415,0.00193961770904656,0.0586619217570035,0.0131683646406749,0.00947247606879657,0.495512820709085
"83",0.0353587384323611,0.00321785037579401,0.0853317459577874,0.256191749629068,0.00636706536393127,0.0218504842652814,0.00923975590705436,0.00866882265295769,0.00993524123583172,0.0105741445987607,0.0014904857383104,0.0322214198858404,0.0110560378325649,0.010018974976186,0.498477483148271
"84",0.0950075657922566,0.00858079417926054,0.0556409546192907,0.614539844416354,0.0100810193750702,0.0287481519039705,0.0126006173170271,0.0268383329782645,0.0178242590028651,0.0102880257031816,0.0131922736591797,0.0202254803562486,0.0193684286524671,0.0128630747712032,0.0542011772733605
"85",0.113115418451475,0.00592478267938414,0.0721565489740286,0.639705839836898,0.00579864590307053,0.00747891105055327,0.0214324770611907,0.0102543343207855,0.0191183194382995,0.0236291784542539,0.0047230392150422,0.025498123007004,0.00864324835707778,0.0226268165330348,0.0198943167179021
"86",0.117686381439043,0.00282074742284061,0.0528401429690936,0.636190795912193,0.00456542403210544,0.00893960044759238,0.0094661169343916,0.0153750414557059,0.0118057300715979,0.0143286667590161,0.00320552733850063,0.0467796494301206,0.0268857313469595,0.0216258999956961,0.0274845444451431
"87",0.125113382025125,0.0091443395221193,0.0643692578024067,0.57624172672996,0.0119365026536472,0.0119076069036412,0.0121428835407975,0.0121331712380694,0.0255577047702577,0.0156099908259317,0.00709499642181432,0.0418050206380201,0.0312934852764538,0.0173559666060098,0.0382939650457455
"88",0.102706688458399,0.00894654315669055,0.0313190771919659,0.594173749759239,0.0119760240331297,0.0134943788569207,0.0134276311605553,0.0211829642462047,0.0534792714810425,0.0166163547363605,0.0104672782761128,0.0279962657379208,0.0199621943201819,0.0165008100857397,0.0577507684995364
"89",0.368874606869741,0.00860470277666218,0.121049326196673,0.321789254712864,0.0168513180876614,0.0276715177451238,0.0117997947354192,0.00795890794953498,0.0394077776203974,0.0107102558997338,0.0084816464667082,0.0106551907453364,0.00523463891241002,0.0085753622522075,0.0323356990295267
"90",0.199054731619305,0.0084340473791742,0.158136021613156,0.350409484351301,0.0130586221917196,0.0302562147098195,0.0224544296760115,0.0213527943867228,0.119480318539576,0.013306448974478,0.00544168343213789,0.0125171016505113,0.00933599926539868,0.012864217435074,0.0238978847756141
"91",0.0794995456402104,0.0174635129437113,0.147961019378897,0.398543866652925,0.0100616180945626,0.0343029196269935,0.00958285647223758,0.00590824903937241,0.0859373287269383,0.00382937346638176,0.0242477426024414,0.125225379087903,0.011715437966408,0.0168225601789222,0.0288985901220945
"92",0.0884411974542281,0.0144161044572681,0.193481416934276,0.381535787044085,0.0152974321508481,0.0290147701641706,0.00668350430470459,0.00626819442344376,0.0731799297762125,0.00516490326703986,0.0272077620897352,0.0974271644550676,0.0171944416032084,0.0137821146332077,0.0309052772425036
"93",0.115466811408948,0.011677662782302,0.14641310731556,0.522566804953575,0.00888186386654621,0.0150369574283499,0.0129617668786408,0.0141281539088796,0.0230552089452099,0.00671484100299006,0.0196490259470568,0.0179031497406385,0.0309486009880616,0.0165874979594137,0.0380085468738284
"94",0.0890211928431205,0.00814813826499814,0.173052545241938,0.583621884377533,0.00897593078838509,0.0119414102554629,0.0135381945484351,0.00777970790150543,0.0102154642020857,0.00778095037168104,0.00743778004508165,0.0156690078083415,0.0203991135751632,0.0153425771885938,0.0270761025876747
"95",0.0113089571287289,0.0144846644824261,0.369264926278813,0.419784501889065,0.00641132824992337,0.00520779967878846,0.00352525066575233,0.00858574900045458,0.0219662804996053,0.0171150245136174,0.00254986406125634,0.0210622131600068,0.00177802954121522,0.00386862838696755,0.0930867824633802
"96",0.0146842406503895,0.0140121561661548,0.35011693491241,0.453293657489297,0.00382839957829264,0.00356356401854428,0.00226468509645298,0.00560407760264288,0.0258939931649839,0.00721405646022413,0.00436230464346068,0.00923385958466061,0.00244984241709275,0.00368827637987181,0.0997899518355217
"97",0.110950116908792,0.00814775462568572,0.193409700000679,0.476139540384466,0.00786868494599102,0.0122715814576005,0.0109093500590969,0.0156822992637956,0.0554354752348113,0.00784204264354416,0.0125445113002689,0.0208244678971663,0.0160491959075791,0.0122028556066635,0.0397224237638604
"98",0.110620804361114,0.00745466862998164,0.146943266039097,0.522414440764841,0.0131589622710057,0.0276218186501595,0.00754450790014753,0.0110574533011633,0.0457698686457098,0.00773185045603399,0.00687927391817018,0.0217311548698278,0.0153448493527854,0.0139759653874961,0.0417511154524666
"99",0.0215639860112544,0.0513537692742339,0.0359259700093103,0.0823458575958513,0.187712234571002,0.529724059433006,0.0133342806472665,0.0314092574890661,0.0178365628072637,0.00181146496833273,0.00477963345671863,0.00299936402272173,0.00277392109952562,0.0036467588834463,0.0127828797310017
"100",0.107880166953884,0.00875317074103337,0.164680961410322,0.576996820885641,0.00811161786738943,0.0112714998313583,0.0203069273056076,0.00592892920352059,0.0145814783771921,0.00846281998988042,0.020240562733249,0.0138115804300064,0.00921048691875183,0.0107190842346552,0.0190438931175087
"101",0.0770701124114055,0.0110403411563799,0.160375632713497,0.576008995650002,0.0124856453861697,0.02786229235804,0.0235993499559976,0.00843384491961454,0.0141927211237821,0.00855612887512496,0.00455946228129721,0.0216421579036523,0.00890840894756426,0.0164866173865596,0.0287782889309129
"102",0.130861964886473,0.00340417533271566,0.0338463181313991,0.758862158453729,0.00410862872954135,0.00765910721002532,0.0027541227071325,0.00511514957693855,0.00972438631736794,0.00404157080611197,0.00317961819121607,0.0132511816478158,0.00209728476813934,0.00375492239439507,0.0173394108469995
"103",0.113937727748045,0.00178977589402132,0.0432589312609482,0.771805295048618,0.00226764483281473,0.0119388297116313,0.00238422395067879,0.00613491242636282,0.0111348145097228,0.00265906199112184,0.00186049529721336,0.0115538668898339,0.000943426011957661,0.00286773348078152,0.0154632609462483
